text_name,Error_type,Error_span,Correction,Error_sentence
2014_EPa_12_1.txt,"Change, addition, deletion of a part of collocation",middle-age,middle-aged,"The middle-age group remains the largest part in Italy in both years, whereas in Yemen increase from 46,3% to 57,3%. "
2014_EPa_12_1.txt,Choice of lexical item,remains,holds,"The middle-age group remains the largest part in Italy in both years, whereas in Yemen increase from 46,3% to 57,3%. "
2014_EPa_12_1.txt,Choice of lexical item,years,2000 and 2050,"The middle-age group remains the largest part in Italy in both years, whereas in Yemen increase from 46,3% to 57,3%. "
2014_EPa_12_1.txt,Choice of lexical item,do,the,The pie chart illustrate comparison the populations of different ages between Yemen and Italy in 2000 and do projections for 2050 year. 
2014_EPa_12_1.txt,Choice of lexical item,comparison,the number of,The pie chart illustrate comparison the populations of different ages between Yemen and Italy in 2000 and do projections for 2050 year. 
2014_EPa_12_1.txt,Choice of lexical item,least,smallest,"In the contrast, in Italy this group have the least proportion in the same time, 14,3% only. "
2014_EPa_12_1.txt,Choice of lexical item,have,takes,Whereas in Italy it have one quarter. 
2014_EPa_12_1.txt,Choice of lexical item,eldest,oldest,It clearly seen that the eldest group in Yemen take place the least share among all population. 
2014_EPa_12_1.txt,Choice of lexical item,tell,occupies,According to the projections for 2050 young group in Yemen tell on 13% whereas in Italy 2% only. 
2014_EPa_12_2.txt,Choice of lexical item,Every,Everyone,"Every decide what, how and why he should do it. "
2014_EPa_12_2.txt,Choice of lexical item,people,person,"To sum up, I want to say that health of every people depend on yourself. "
2014_EPa_12_2.txt,Choice of lexical item,take place,hold,By the way old people take place big share of population and their health does not depend on sports. 
2014_EPa_12_2.txt,Choice of lexical item,don't,is not,"Other people think and say that this would have little effect on public health because among all population there are many old people, which don't do sports because their health don't ready to it. "
2014_EPa_12_2.txt,Choice of lexical item,become,start,There are statistics which shows that more and more people become visit sport clubs and different events which associated with sport. 
2014_EPa_12_2.txt,Choice of lexical item,in our days,today,"Also, I want to say that in our days doing sports is fashionable. "
2014_EPa_12_2.txt,Choice of lexical item,different,various,"In order to be health people do many things, some people take drugs for health, some people go in different place which useful for health and some regularly doing sports. "
2014_EPa_13_1.txt,"Change, addition, deletion of a part of collocation",years,years old,"To compare the countries, both in Yemen and Italy there are the most of people are in 15-59 years, however the people of 60+ years are more in Italy than in Yemen. "
2014_EPa_13_1.txt,Choice of lexical item,so,similar,"The situation in Italy will be so to 2050: the amount of 60+ years people will grow about at 18,2%. "
2014_EPa_13_1.txt,"Change, addition, deletion of a part of collocation",years,years old,"As for Yemen the group of people 15-59 years will rise from 46,3% up to 57,3%. "
2014_EPa_13_2.txt,Choice of lexical item,", that",will,"One more: frequent visiting to doctors - to control the level of health, that prevent you of being sick. "
2014_EPa_13_2.txt,Choice of lexical item,will be,must be,"Secondly, sport activities are very important, therefore there will be an increase in sport appliances for a public: fitness clubs, more facilities at the street and so on... "
2014_EPa_13_2.txt,Choice of lexical item,appliances,facilities,"Secondly, sport activities are very important, therefore there will be an increase in sport appliances for a public: fitness clubs, more facilities at the street and so on... "
2014_EPa_13_2.txt,Choice of lexical item,herbalism,eclectic medicine,"Moreover, there is alternative medicine: acupuncture, therapy, herbalism, that are approved make brilliant effect on people existance. "
2014_EPa_13_2.txt,Choice of lexical item,existance,lives,"Moreover, there is alternative medicine: acupuncture, therapy, herbalism, that are approved make brilliant effect on people existance. "
2014_EPa_13_2.txt,Choice of lexical item,appliances,facilities // equipment,Some part of man thinks that the growths of sport appliances will help. 
2014_EPa_13_2.txt,Choice of lexical item,yet,still,"Of course, for a public it is very necessary government's support and programs //programmes, cause we are yet at pressure of government policy."
2014_EPa_13_2.txt,Choice of lexical item,part of man,people,Some part of man thinks that the growths of sport appliances will help. 
2014_EPa_13_2.txt,Choice of lexical item,for them,more suitable,"They consider that to increase public health, exist other methods, and they are for them, cause they will help people more. "
2014_EPa_13_2.txt,"Change, addition, deletion of a part of collocation",One more,One more thing,"One more: frequent visiting to doctors - to control the level of health, that prevent you of being sick. "
2014_EPa_13_2.txt,Choice of lexical item,possibility,opportunity,"Also, if people will have possibility to do sport more, they will spend less time on bad habits. "
2014_EPa_13_2.txt,Choice of lexical item,is against,object to,"However, there are another part of people who is against the first opinion. "
2014_EPa_14_1.txt,Choice of lexical item,fall,drop,"There will be rise in more than 10% of people who are 15-59 years in Yemen, but at the same time there will be fall in this age group more than 10% in Italy in 2050 year. "
2014_EPa_14_1.txt,Choice of lexical item,be,comprise,"For example, in Italy in 2050 old people will be a half of all population (about 42%), but in Yemen it will be just about 6%. "
2014_EPa_14_1.txt,Choice of lexical item,consist,comprise,"In 2000 children consist a half of all people in Yemen, but in 2050 there will be decrease. "
2014_EPa_14_1.txt,Choice of lexical item,population,people,Italy has a lot of old population that will increase. 
2014_EPa_14_1.txt,"Change, addition, deletion of a part of collocation",years,years old,The main trend of both cities is reduction of children (0-14 years) and grows of old people (60+ years). 
2014_EPa_14_1.txt,Choice of lexical item,in it,between them,To compare the percentage of old people in Yemen and Italy it is huge difference in it. 
2014_EPa_14_1.txt,"Change, addition, deletion of a part of collocation",years,years old,The main trend of both cities is reduction of children (0-14 years) and grows of old people (60+ years). 
2014_EPa_14_1.txt,"Change, addition, deletion of a part of collocation",years,years old,"There will be rise in more than 10% of people who are 15-59 years in Yemen, but at the same time there will be fall in this age group more than 10% in Italy in 2050 year. "
2014_EPa_14_2.txt,Choice of lexical item,spending,a waste,"Nevertheless, there is point of view that against increasing of sports facilities, because they think it is spending of money and time in vain. "
